idx,label,text,token,score,delta
769,polarization,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",is,0.07456224411725998,0.08913998305797577
769,polarization,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",.,-0.06452594697475433,0.08913998305797577
769,polarization,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",challenges,-0.053323421627283096,0.08913998305797577
769,presumption,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",because,0.07767283171415329,0.14166870713233948
769,presumption,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",across,-0.073859304189682,0.14166870713233948
769,presumption,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",person,0.05534985661506653,0.14166870713233948
769,presumption,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",is,0.05517227202653885,0.14166870713233948
769,presumption,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",government,0.03174061328172684,0.14166870713233948
769,presumption,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",are,0.03098381869494915,0.14166870713233948
769,presumption,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",.,0.029109783470630646,0.14166870713233948
769,presumption,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",utterly,0.029015284031629562,0.14166870713233948
769,presumption,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",so,0.028806988149881363,0.14166870713233948
769,presumption,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",rewarding,-0.026587925851345062,0.14166870713233948
769,exaggeration,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",government,0.07726877927780151,0.1466880440711975
769,exaggeration,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",every,0.06820254027843475,0.1466880440711975
769,exaggeration,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",utterly,0.06552475690841675,0.1466880440711975
769,exaggeration,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",person,0.06390441954135895,0.1466880440711975
769,exaggeration,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",so,0.06286658346652985,0.1466880440711975
769,exaggeration,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",because,0.05542850121855736,0.1466880440711975
769,exaggeration,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",facing,0.04476451128721237,0.1466880440711975
769,exaggeration,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",across,-0.043786123394966125,0.1466880440711975
769,exaggeration,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",country,0.042770251631736755,0.1466880440711975
769,exaggeration,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",what,0.041200507432222366,0.1466880440711975
769,rhetorical_framing,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",person,0.06189025193452835,0.001330643892288208
769,rhetorical_framing,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",government,0.05239466205239296,0.001330643892288208
769,rhetorical_framing,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",so,0.04920260235667229,0.001330643892288208
769,rhetorical_framing,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",across,-0.04798527806997299,0.001330643892288208
769,rhetorical_framing,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",utterly,0.04791541397571564,0.001330643892288208
769,rhetorical_framing,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",because,0.04460029676556587,0.001330643892288208
769,rhetorical_framing,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",challenges,0.043866418302059174,0.001330643892288208
769,rhetorical_framing,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",rewarding,0.04035843908786774,0.001330643892288208
769,rhetorical_framing,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",is,0.036757856607437134,0.001330643892288208
769,rhetorical_framing,"Government is hard because we are facing into big challenges that affect every single person across our country, which is what has made this job so utterly rewarding.",hard,0.02782503515481949,0.001330643892288208
824,emotion_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",perfect,0.09458796679973602,0.06902840733528137
824,emotion_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",congress,-0.08431278169155121,0.06902840733528137
824,emotion_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",session,-0.07505191117525101,0.06902840733528137
824,emotion_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",we,0.050981003791093826,0.06902840733528137
824,emotion_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",the,-0.05088130012154579,0.06902840733528137
824,emotion_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",ambition,0.04965181276202202,0.06902840733528137
824,emotion_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",days,0.04806841164827347,0.06902840733528137
824,emotion_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",meet,0.04582979902625084,0.06902840733528137
824,emotion_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",this,-0.04319729655981064,0.06902840733528137
824,emotion_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",worthy,0.042528003454208374,0.06902840733528137
824,authority_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",congress,0.5080642700195312,-0.04152610898017883
824,authority_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",perfect,-0.15707145631313324,-0.04152610898017883
824,authority_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",ambition,-0.15558011829853058,-0.04152610898017883
824,authority_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",days,-0.13938914239406586,-0.04152610898017883
824,authority_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",the,0.11827631294727325,-0.04152610898017883
824,authority_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",achieve,-0.11735884845256805,-0.04152610898017883
824,authority_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",together,-0.1079941838979721,-0.04152610898017883
824,authority_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",meet,-0.08558695018291473,-0.04152610898017883
824,authority_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",85th,0.07111267000436783,-0.04152610898017883
824,authority_appeal,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",the,0.06846015900373459,-0.04152610898017883
824,polarization,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",85th,-0.1346426010131836,-0.05026721954345703
824,polarization,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",session,-0.1282365471124649,-0.05026721954345703
824,polarization,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",days,-0.08508600294589996,-0.05026721954345703
824,polarization,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",together,-0.07227137684822083,-0.05026721954345703
824,polarization,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",first,-0.062338024377822876,-0.05026721954345703
824,polarization,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",achieve,-0.05999411270022392,-0.05026721954345703
824,polarization,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",first,-0.05922328308224678,-0.05026721954345703
824,polarization,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",.,-0.05775369703769684,-0.05026721954345703
824,polarization,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",ambition,-0.055200960487127304,-0.05026721954345703
824,polarization,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",meet,-0.0493638850748539,-0.05026721954345703
824,presumption,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",85th,-0.11490660160779953,-0.027269363403320312
824,presumption,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",congress,-0.06605823338031769,-0.027269363403320312
824,presumption,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",session,-0.049676600843667984,-0.027269363403320312
824,presumption,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",is,0.04499596729874611,-0.027269363403320312
824,presumption,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",together,-0.04172182455658913,-0.027269363403320312
824,presumption,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",days,-0.03847728669643402,-0.027269363403320312
824,presumption,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",more,-0.028442541137337685,-0.027269363403320312
824,presumption,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",.,-0.027111653238534927,-0.027269363403320312
824,presumption,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",worthy,-0.02670242078602314,-0.027269363403320312
824,presumption,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",we,-0.025154562667012215,-0.027269363403320312
824,exaggeration,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",85th,-0.0983932614326477,-0.01825791597366333
824,exaggeration,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",session,-0.07549256086349487,-0.01825791597366333
824,exaggeration,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",congress,-0.07090534269809723,-0.01825791597366333
824,exaggeration,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",.,-0.04152674973011017,-0.01825791597366333
824,exaggeration,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",a,-0.03440092131495476,-0.01825791597366333
824,exaggeration,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",ambition,0.030525119975209236,-0.01825791597366333
824,exaggeration,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",the,-0.024674877524375916,-0.01825791597366333
824,exaggeration,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",perfect,0.023690734058618546,-0.01825791597366333
824,exaggeration,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",these,-0.023409876972436905,-0.01825791597366333
824,exaggeration,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",more,-0.023090166971087456,-0.01825791597366333
824,rhetorical_framing,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",congress,0.09939619898796082,0.045269861817359924
824,rhetorical_framing,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",ambition,0.07468613982200623,0.045269861817359924
824,rhetorical_framing,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",meet,0.03547918051481247,0.045269861817359924
824,rhetorical_framing,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",85th,-0.03495027869939804,0.045269861817359924
824,rhetorical_framing,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",worthy,0.03482693433761597,0.045269861817359924
824,rhetorical_framing,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",session,-0.032239437103271484,0.045269861817359924
824,rhetorical_framing,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",first,-0.029611719772219658,0.045269861817359924
824,rhetorical_framing,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",",",0.025408675894141197,0.045269861817359924
824,rhetorical_framing,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",this,-0.025162093341350555,0.045269861817359924
824,rhetorical_framing,"To achieve a more perfect fidelity to it, I submit, is a worthy ambition as we meet together in these first days of this, the first session of the 85th Congress.",a,-0.02461804263293743,0.045269861817359924
107,emotion_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",.,-0.1130019873380661,-0.221638023853302
107,emotion_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",opcw,-0.0813460722565651,-0.221638023853302
107,emotion_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",deployments,-0.07154235243797302,-0.221638023853302
107,emotion_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",programme,-0.05062217265367508,-0.221638023853302
107,emotion_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",to,-0.04548679292201996,-0.221638023853302
107,emotion_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",s,-0.04208855703473091,-0.221638023853302
107,emotion_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",our,0.04088514298200607,-0.221638023853302
107,emotion_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",and,-0.03985806554555893,-0.221638023853302
107,emotion_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",of,-0.037979938089847565,-0.221638023853302
107,emotion_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",increased,-0.03498257324099541,-0.221638023853302
107,authority_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",opcw,-0.09533023089170456,0.023036837577819824
107,authority_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",.,-0.08455690741539001,0.023036837577819824
107,authority_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",deployments,-0.0698021799325943,0.023036837577819824
107,authority_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",our,-0.05960673838853836,0.023036837577819824
107,authority_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",programme,-0.053126052021980286,0.023036837577819824
107,authority_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",weapons,-0.04799354448914528,0.023036837577819824
107,authority_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",increased,-0.03809782490134239,0.023036837577819824
107,authority_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",first,-0.034719131886959076,0.023036837577819824
107,authority_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",chemical,-0.030364789068698883,0.023036837577819824
107,authority_appeal,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",assad,-0.02991277351975441,0.023036837577819824
107,polarization,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",opcw,-0.12465567886829376,0.14264297485351562
107,polarization,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",.,-0.1015515848994255,0.14264297485351562
107,polarization,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",deployments,-0.09919539839029312,0.14264297485351562
107,polarization,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",programme,-0.0730726420879364,0.14264297485351562
107,polarization,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",understanding,-0.05833076313138008,0.14264297485351562
107,polarization,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",our,-0.05624823272228241,0.14264297485351562
107,polarization,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",and,-0.0550835020840168,0.14264297485351562
107,polarization,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",assad,-0.04808305576443672,0.14264297485351562
107,polarization,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",increased,-0.04507141560316086,0.14264297485351562
107,polarization,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",s,-0.041828449815511703,0.14264297485351562
107,presumption,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",.,-0.04906853660941124,0.08665359020233154
107,presumption,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",opcw,-0.04331335425376892,0.08665359020233154
107,presumption,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",programme,-0.03961879760026932,0.08665359020233154
107,presumption,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",understanding,-0.03709624707698822,0.08665359020233154
107,presumption,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",weapons,-0.028518378734588623,0.08665359020233154
107,presumption,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",deployments,-0.02812209725379944,0.08665359020233154
107,presumption,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",our,-0.027876142412424088,0.08665359020233154
107,presumption,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",multiple,-0.02148357592523098,0.08665359020233154
107,presumption,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",and,-0.021221160888671875,0.08665359020233154
107,presumption,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",chemical,-0.020109904929995537,0.08665359020233154
107,exaggeration,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",opcw,-0.07042568922042847,0.24050259590148926
107,exaggeration,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",deployments,-0.05605200305581093,0.24050259590148926
107,exaggeration,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",programme,-0.050920065492391586,0.24050259590148926
107,exaggeration,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",.,-0.04978557303547859,0.24050259590148926
107,exaggeration,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",chemical,-0.04366974160075188,0.24050259590148926
107,exaggeration,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",understanding,-0.037016335874795914,0.24050259590148926
107,exaggeration,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",weapons,-0.03379073739051819,0.24050259590148926
107,exaggeration,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",our,-0.030733607709407806,0.24050259590148926
107,exaggeration,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",s,-0.030355466529726982,0.24050259590148926
107,exaggeration,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",increased,-0.02697620540857315,0.24050259590148926
107,rhetorical_framing,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",.,-0.060032252222299576,-0.05493330955505371
107,rhetorical_framing,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",opcw,-0.040983058512210846,-0.05493330955505371
107,rhetorical_framing,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",deployments,-0.034966275095939636,-0.05493330955505371
107,rhetorical_framing,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",s,-0.028146693482995033,-0.05493330955505371
107,rhetorical_framing,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",programme,-0.024431409314274788,-0.05493330955505371
107,rhetorical_framing,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",syria,0.01997702196240425,-0.05493330955505371
107,rhetorical_framing,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",understanding,-0.019740650430321693,-0.05493330955505371
107,rhetorical_framing,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",to,-0.018121393397450447,-0.05493330955505371
107,rhetorical_framing,"First, multiple OPCW deployments to Syria have increased our understanding of the scale and scope of Assad’s chemical weapons programme.",and,-0.017641950398683548,-0.05493330955505371
